order_id,customer_id,product,amount,order_date,status
2521,994,SSD,127,2025-12-26,refunded
2522,180,Mouse,60,2025-12-05,pending
2523,187,USB Cable,34,2025-12-17,canceled
2524,611,Headphones,171,2025-12-13,completed
2525,342,Monitor,432,2025-10-25,pending
2526,830,Webcam,109,2026-01-18,canceled
2527,448,Keyboard,70,2025-09-26,canceled
2528,851,Keyboard,,2025-05-18,refunded
2529,273,Charger,51,2025-03-26,refunded
2530,642,RAM,71,2025-10-27,completed
2531,603,Webcam,92,2025-11-25,refunded
2532,21,Headphones,177,2025-09-05,pending
2533,70,RAM,118,2025-07-19,canceled
2534,684,Mouse,35,2025-05-27,pending
2535,514,Laptop,1241,2025-12-13,canceled
2536,509,Charger,75,2025-07-04,refunded
2537,204,Webcam,87,2025-12-31,refunded
2538,392,RAM,105,2025-06-17,canceled
2539,979,Mouse,24,2025-09-20,pending
2540,497,Webcam,86,2025-04-10,canceled
2541,781,USB Cable,27,2025-09-29,pending
2542,528,RAM,108,2025-10-02,canceled
2543,626,Webcam,101,2025-09-26,completed
2544,271,Keyboard,121,2026-02-26,refunded
2545,143,Laptop,1203,2025-07-06,refunded
2546,926,SSD,164,2025-08-11,pending
2547,862,Keyboard,107,2025-12-26,completed
2548,266,Mouse,69,2026-03-07,completed
2549,769,RAM,106,2025-04-08,refunded
2550,86,Webcam,51,2026-03-04,canceled
2551,835,Mouse,49,2026-02-09,refunded
2552,142,Keyboard,113,2025-12-16,completed
2553,365,SSD,142,2025-08-28,pending
2554,520,USB Cable,28,2025-07-03,completed
2555,27,Headphones,174,2026-02-08,completed
2556,683,Mouse,68,2025-07-17,pending
2557,88,Headphones,178,2025-07-29,refunded
2558,87,Keyboard,97,2025-05-23,refunded
2559,811,Keyboard,103,2025-07-07,refunded
2560,475,Charger,62,2025-09-18,refunded
2561,45,RAM,92,2025-06-13,pending
2562,810,Mouse,65,2025-05-24,refunded
2563,507,SSD,151,2026-03-02,pending
2564,916,SSD,145,2025-06-26,pending
2565,110,Webcam,87,2025-10-31,refunded
2566,907,RAM,129,2025-05-01,refunded
2567,625,Charger,49,2025-06-16,pending
2568,440,Laptop,1207,2025-07-03,refunded
2569,455,Laptop,1199,2025-04-28,canceled
2570,956,USB Cable,37,2025-10-12,pending
2571,556,SSD,118,2025-09-26,completed
2572,809,Monitor,407,2025-05-24,refunded
2573,629,Laptop,1246,2025-10-29,refunded
2574,492,Keyboard,113,2025-04-07,refunded
2575,23,RAM,123,2026-02-12,completed
2576,850,Mouse,52,2025-10-06,pending
2577,615,Keyboard,117,2025-06-03,pending
2578,219,Webcam,96,2025-09-18,refunded
2579,255,Laptop,1248,2026-01-18,canceled
2580,411,USB Cable,49,2025-08-06,completed
2581,980,Headphones,188,2025-07-05,canceled
2582,632,Mouse,42,2026-03-05,canceled
2583,714,Headphones,157,2025-08-27,completed
2584,866,Mouse,45,2025-09-02,refunded
2585,67,SSD,118,2025-05-09,canceled
2586,560,Laptop,1224,2025-09-06,completed
2587,565,Keyboard,71,2026-02-22,canceled
2588,530,Mouse,65,2025-12-11,pending
2589,942,Charger,65,2026-02-23,refunded
2590,632,SSD,149,2025-05-06,pending
2591,714,RAM,105,2026-02-12,refunded
2592,581,Headphones,184,2025-09-20,completed
2593,322,Laptop,1197,2025-04-24,completed
2594,696,Keyboard,68,2025-05-13,refunded
2595,952,Charger,81,2025-07-03,completed
2596,81,Charger,68,2025-11-23,completed
2597,771,SSD,161,2026-03-13,refunded
2598,421,Keyboard,71,2026-01-12,canceled
2599,389,Webcam,50,2025-12-21,completed
2600,587,Headphones,191,2025-06-13,pending
2601,257,Keyboard,68,2025-04-20,canceled
2602,699,Headphones,190,2025-05-20,refunded
2603,335,Charger,,2025-07-24,pending
2604,319,USB Cable,27,2025-09-05,canceled
2605,551,Laptop,1226,2025-12-18,refunded
2606,327,Monitor,402,2025-11-24,completed
2607,802,USB Cable,16,2025-04-20,refunded
2608,875,Keyboard,114,2025-11-30,refunded
2609,112,Charger,65,2026-02-13,canceled
2610,948,Laptop,1190,2025-04-07,refunded
2611,180,Keyboard,83,2025-04-29,pending
2612,439,Webcam,94,2025-12-07,refunded
2613,324,RAM,74,2025-09-30,refunded
2614,288,Mouse,20,2025-06-01,canceled
2615,,Headphones,174,2025-10-14,refunded
2616,927,SSD,110,2026-01-24,completed
2617,406,Webcam,95,2025-11-08,refunded
2618,896,Mouse,26,2026-03-06,canceled
2619,14,Headphones,168,2025-11-08,pending
2620,270,Keyboard,105,2025-06-22,refunded
2621,942,Keyboard,68,2025-10-24,pending
2622,778,Webcam,71,2026-02-06,pending
2623,748,Charger,80,2025-06-12,completed
2624,839,Keyboard,88,2025-06-03,canceled
2625,131,Mouse,57,2025-09-12,pending
2626,371,Headphones,143,2025-09-17,completed
2627,313,USB Cable,18,2025-05-31,refunded
2628,202,Mouse,22,2025-09-21,pending
2629,731,Webcam,68,2025-05-11,refunded
2630,836,Mouse,43,2025-11-11,refunded
2631,212,Monitor,432,2025-04-25,canceled
2632,171,Webcam,60,2025-09-28,completed
2633,552,Charger,68,2025-12-13,pending
2634,363,Laptop,1231,2025-06-10,completed
2635,803,Charger,40,2025-08-29,completed
2636,200,Laptop,1214,2025-09-19,pending
2637,850,Keyboard,82,2025-11-02,pending
2638,313,Laptop,1192,2025-12-08,completed
2639,406,Webcam,80,2025-04-07,canceled
2640,436,USB Cable,11,2025-11-30,canceled
2641,979,USB Cable,16,2025-11-03,canceled
2642,216,SSD,166,2025-11-09,canceled
2643,635,Monitor,,2025-06-17,completed
2644,774,USB Cable,15,2025-07-29,completed
2645,515,SSD,152,2025-10-04,canceled
2646,824,RAM,106,2026-03-08,refunded
2647,796,Keyboard,121,2026-02-08,completed
2648,493,RAM,114,2026-01-25,pending
2649,860,Webcam,93,2026-02-07,pending
2650,830,Mouse,70,2025-11-23,refunded
2651,136,Monitor,443,2025-09-19,pending
2652,242,Monitor,426,2025-11-09,completed
2653,662,SSD,141,2025-10-28,completed
2654,967,RAM,83,2025-10-08,pending
2655,51,RAM,105,2025-07-10,pending
2656,836,Mouse,15,2025-06-12,pending
2657,17,Mouse,59,2026-03-11,refunded
2658,47,Laptop,1222,2026-02-15,refunded
2659,561,Mouse,67,2025-12-28,canceled
2660,96,Headphones,143,2025-08-24,pending
2661,327,Monitor,431,2025-09-03,completed
2662,806,Webcam,67,2025-06-22,refunded
2663,564,Keyboard,77,2025-08-26,canceled
2664,603,USB Cable,53,2025-05-27,completed
2665,,Laptop,1219,2026-03-09,refunded
2666,837,Headphones,200,2025-11-20,canceled
2667,449,Mouse,36,2025-07-29,completed
2668,,Charger,52,2025-08-16,canceled
2669,663,Charger,83,2025-05-09,canceled
2670,93,Monitor,408,2026-02-09,completed
2671,103,Charger,64,2026-01-25,canceled
2672,536,RAM,70,2026-02-03,canceled
2673,441,Charger,60,2025-10-29,pending
2674,548,RAM,106,2025-11-30,refunded
2675,804,Laptop,1223,2025-04-03,pending
2676,533,RAM,77,2025-06-30,refunded
2677,657,Webcam,100,2025-06-10,completed
2678,606,Charger,36,2026-01-29,canceled
2679,466,Charger,26,2025-08-20,pending
2680,136,Charger,81,2025-10-15,canceled
2681,535,RAM,105,2025-07-20,pending
2682,81,SSD,164,2025-11-26,completed
2683,586,USB Cable,59,2025-08-21,pending
2684,370,USB Cable,32,2026-01-14,canceled
2685,499,Webcam,68,2025-08-26,completed
2686,304,Charger,63,2025-06-27,pending
2687,690,SSD,119,2025-04-12,canceled
2688,413,Keyboard,92,2025-09-17,canceled
2689,966,Webcam,71,2025-06-12,completed
2690,903,Headphones,186,2025-11-11,canceled
2691,844,SSD,132,2025-04-09,canceled
2692,47,USB Cable,,2025-09-03,pending
2693,,USB Cable,31,2025-06-12,completed
2694,752,Laptop,1194,2026-02-07,refunded
2695,351,Charger,42,2025-10-06,completed
2696,140,Headphones,194,2026-01-03,refunded
2697,942,SSD,149,2025-05-03,canceled
2698,287,Laptop,1193,2026-03-13,completed
2699,935,SSD,121,2025-11-02,pending
2700,247,Mouse,23,2025-05-10,refunded
2701,556,USB Cable,0,2025-10-07,refunded
2702,966,SSD,151,2026-03-06,completed
2703,999,Laptop,1229,2025-03-31,pending
2704,112,Mouse,35,2025-08-09,pending
2705,45,USB Cable,14,2026-01-03,refunded
2706,205,Laptop,1192,2025-07-23,refunded
2707,322,Laptop,1190,2025-07-31,refunded
2708,670,Mouse,71,2025-12-29,canceled
2709,301,Monitor,441,2025-04-16,pending
2710,424,RAM,105,2025-04-11,pending
2711,135,RAM,86,2025-06-09,canceled
2712,424,Mouse,54,2025-10-05,pending
2713,319,SSD,115,2026-03-19,pending
2714,73,Laptop,1206,2026-01-24,canceled
2715,575,RAM,95,2025-08-15,pending
2716,914,Headphones,153,2025-12-11,canceled
2717,903,Monitor,411,2025-07-08,pending
2718,883,Headphones,174,2025-05-22,refunded
2719,199,RAM,105,2025-08-07,pending
2720,913,Headphones,199,2025-08-22,pending
2721,326,Monitor,414,2025-10-12,canceled
2722,49,USB Cable,21,2025-06-23,completed
2723,284,Laptop,1215,2025-03-28,canceled
2724,82,USB Cable,25,2026-01-27,pending
2725,845,Laptop,1228,2025-12-25,completed
2726,785,USB Cable,6,2025-10-02,completed
2727,749,Laptop,1232,2025-09-23,completed
2728,86,Mouse,44,2026-01-07,refunded
2729,20,Keyboard,86,2025-04-08,canceled
2730,,Laptop,1233,2025-07-05,pending
2731,735,RAM,93,2025-04-01,pending
2732,275,Mouse,58,2025-11-10,pending
2733,683,Keyboard,76,2025-11-30,refunded
2734,922,RAM,,2025-04-05,completed
2735,778,Laptop,1195,2025-12-23,canceled
2736,737,Keyboard,123,2026-01-15,canceled
2737,703,RAM,86,2025-08-09,refunded
2738,33,Webcam,68,2025-08-17,completed
2739,784,Webcam,95,2026-01-17,pending
2740,564,Laptop,1249,2026-02-07,canceled
2741,375,Laptop,1248,2026-02-02,pending
2742,50,Laptop,1215,2025-04-21,canceled
2743,994,Headphones,189,2025-09-24,completed
2744,122,Laptop,1207,2025-12-06,canceled
2745,220,Charger,27,2025-12-17,canceled
2746,642,RAM,128,2025-03-31,completed
2747,345,RAM,109,2025-12-20,pending
2748,779,Monitor,448,2025-10-08,canceled
2749,47,USB Cable,24,2026-02-23,completed
2750,499,RAM,130,2025-04-27,completed
2751,439,SSD,113,2025-10-25,completed
2752,489,Headphones,142,2025-08-14,pending
2753,712,Keyboard,110,2026-01-22,pending
2754,,Headphones,177,2026-02-01,canceled
2755,403,Webcam,79,2026-01-05,refunded
2756,343,USB Cable,0,2025-08-26,pending
2757,12,Mouse,46,2025-12-21,pending
2758,134,Charger,36,2025-07-12,canceled
2759,189,RAM,73,2025-09-07,pending
2760,798,Keyboard,79,2025-04-29,pending
2761,72,Laptop,1237,2026-03-13,completed
2762,,Charger,78,2025-10-20,completed
2763,783,SSD,145,2025-08-08,refunded
2764,156,Mouse,20,2025-08-28,refunded
2765,140,RAM,129,2025-06-13,completed
2766,981,Webcam,71,2025-08-19,refunded
2767,191,Mouse,25,2025-07-03,refunded
2768,237,Monitor,416,2025-07-06,pending
2769,145,Webcam,73,2025-12-06,canceled
2770,474,Webcam,106,2025-09-25,completed
2771,930,Webcam,57,2025-08-10,completed
2772,232,SSD,110,2026-03-22,pending
2773,173,Mouse,56,2025-12-15,pending
2774,538,Mouse,48,2026-03-07,refunded
2775,580,Mouse,42,2025-12-28,completed
2776,217,SSD,133,2025-12-10,canceled
2777,603,USB Cable,36,2025-09-05,refunded
2778,721,Mouse,39,2025-10-21,completed
2779,792,USB Cable,58,2025-04-02,pending
2780,717,RAM,124,2025-12-31,pending
2781,624,Keyboard,97,2025-09-03,refunded
2782,283,USB Cable,56,2025-09-14,canceled
2783,527,Keyboard,75,2025-05-02,refunded
2784,565,Monitor,429,2025-07-15,canceled
2785,859,Monitor,398,2025-05-15,pending
2786,286,Webcam,67,2025-11-09,pending
2787,881,SSD,157,2025-04-23,completed
2788,980,USB Cable,36,2025-10-15,pending
2789,754,Laptop,1198,2025-06-08,completed
2790,284,Keyboard,79,2026-03-03,pending
2791,368,Keyboard,109,2025-10-27,completed
2792,43,Keyboard,97,2025-04-23,completed
2793,417,Headphones,,2025-08-18,pending
2794,59,USB Cable,45,2026-01-24,pending
2795,471,USB Cable,25,2025-10-01,completed
2796,787,Mouse,58,2026-01-25,completed
2797,92,Charger,68,2025-12-27,completed
2798,623,Laptop,1245,2025-04-14,pending
2799,224,Mouse,75,2025-09-20,completed
2800,760,SSD,162,2025-08-21,canceled
2801,167,Keyboard,101,2025-12-20,completed
2802,122,Charger,56,2026-01-23,completed
2803,571,USB Cable,53,2025-04-06,refunded
2804,472,Laptop,1214,2025-12-01,pending
2805,87,RAM,102,2025-10-29,refunded
2806,596,Headphones,189,2026-02-05,canceled
2807,989,Charger,50,2025-06-30,pending
2808,194,Monitor,426,2025-06-08,refunded
2809,620,Charger,35,2025-10-15,refunded
2810,395,Keyboard,92,2025-09-18,completed
2811,262,Monitor,440,2025-09-22,refunded
2812,757,USB Cable,60,2026-03-10,canceled
2813,696,SSD,164,2025-06-18,completed
2814,609,RAM,76,2025-09-08,refunded
2815,319,Mouse,57,2025-09-16,refunded
2816,347,Monitor,446,2025-10-13,pending
2817,289,Webcam,61,2025-12-19,canceled
2818,242,Monitor,405,2025-12-17,canceled
2819,36,Monitor,394,2026-02-24,completed
2820,685,SSD,141,2025-08-26,refunded
2821,274,USB Cable,55,2025-04-21,refunded
2822,707,RAM,113,2025-05-09,canceled
2823,412,RAM,115,2025-03-28,canceled
2824,939,USB Cable,60,2025-09-30,pending
2825,380,RAM,100,2025-05-07,canceled
2826,609,SSD,134,2025-06-04,completed
2827,,Mouse,26,2026-02-05,canceled
2828,715,Laptop,1226,2025-05-04,canceled
2829,940,Headphones,172,2026-02-11,completed
2830,409,RAM,79,2025-09-21,canceled
2831,391,Charger,44,2025-11-08,refunded
2832,246,Laptop,1219,2025-10-01,canceled
2833,735,RAM,77,2025-05-14,canceled
2834,834,Headphones,143,2026-02-06,canceled
2835,254,Keyboard,125,2025-08-24,refunded
2836,325,Headphones,153,2025-03-27,completed
2837,674,Webcam,64,2025-05-06,completed
2838,19,Laptop,1224,2026-03-23,completed
2839,365,Keyboard,74,2025-12-12,completed
2840,458,Mouse,73,2026-02-09,canceled
2841,836,Headphones,187,2025-07-01,pending
2842,817,Webcam,66,2025-07-19,canceled
2843,696,Webcam,53,2026-02-12,completed
2844,168,Laptop,1234,2025-10-16,refunded
2845,841,Keyboard,79,2025-05-23,refunded
2846,441,Charger,68,2025-07-08,canceled
2847,4,Mouse,32,2025-11-29,completed
2848,782,USB Cable,52,2026-01-11,pending
2849,65,Laptop,1249,2026-03-07,canceled
2850,47,Laptop,1191,2025-08-06,pending
2851,747,Keyboard,69,2025-10-31,canceled
2852,868,Monitor,397,2025-09-12,refunded
2853,991,RAM,114,2025-06-09,completed
2854,408,SSD,161,2025-07-22,completed
2855,36,Monitor,397,2025-12-22,pending
2856,727,Keyboard,98,2026-03-23,refunded
2857,616,Keyboard,101,2026-02-26,refunded
2858,737,USB Cable,39,2025-05-23,canceled
2859,700,Monitor,448,2025-12-10,pending
2860,710,Webcam,64,2025-09-13,pending
2861,179,Laptop,1208,2025-07-18,canceled
2862,849,Monitor,440,2025-05-28,canceled
2863,438,Mouse,47,2025-09-12,canceled
2864,94,Laptop,1225,2026-03-22,refunded
2865,622,Webcam,100,2025-03-26,completed
2866,850,Monitor,414,2025-12-05,completed
2867,160,Charger,31,2025-06-04,canceled
2868,567,Monitor,447,2025-04-27,pending
2869,505,Charger,84,2025-09-07,canceled
2870,413,Webcam,62,2025-04-27,canceled
2871,149,Monitor,403,2025-11-07,pending
2872,730,SSD,111,2025-10-27,completed
2873,158,USB Cable,35,2025-04-17,pending
2874,702,Keyboard,76,2025-11-11,canceled
2875,841,RAM,91,2026-02-10,pending
2876,399,Monitor,443,2025-07-28,refunded
2877,876,Mouse,49,2025-03-29,completed
2878,504,Headphones,,2025-06-02,pending
2879,235,SSD,170,2025-07-06,canceled
2880,332,Keyboard,65,2026-02-20,completed
2881,411,Laptop,1222,2025-08-26,canceled
2882,849,Webcam,92,2025-12-15,canceled
2883,284,Webcam,52,2025-08-05,canceled
2884,819,Keyboard,124,2025-12-29,completed
2885,738,Headphones,144,2026-02-28,completed
2886,351,USB Cable,,2025-10-15,canceled
2887,94,RAM,116,2025-11-13,refunded
2888,329,Webcam,85,2025-06-06,refunded
2889,489,Laptop,,2025-10-26,pending
2890,1000,Keyboard,107,2025-04-30,completed
2891,509,Mouse,23,2025-06-11,completed
2892,207,RAM,85,2025-05-28,refunded
2893,474,SSD,146,2025-10-16,refunded
2894,536,Webcam,63,2025-05-09,completed
2895,496,Monitor,395,2025-10-01,pending
2896,692,Laptop,1219,2025-11-15,canceled
2897,548,RAM,100,2025-08-11,refunded
2898,959,Monitor,450,2025-10-20,canceled
2899,646,Charger,46,2026-01-30,canceled
2900,689,RAM,110,2025-10-31,canceled
2901,,Keyboard,72,2026-03-12,completed
2902,358,Webcam,101,2025-12-18,refunded
2903,656,Webcam,101,2025-11-04,canceled
2904,2,Keyboard,91,2026-02-19,refunded
2905,682,Charger,56,2025-06-08,refunded
2906,461,Headphones,196,2025-03-24,completed
2907,912,USB Cable,27,2025-06-16,completed
2908,24,Charger,40,2025-06-11,canceled
2909,204,Laptop,1227,2026-02-27,refunded
2910,632,Keyboard,94,2025-11-04,refunded
2911,580,USB Cable,8,2025-05-15,refunded
2912,712,USB Cable,37,2025-09-14,refunded
2913,359,Mouse,25,2025-03-24,pending
2914,437,Headphones,155,2025-04-21,completed
2915,939,SSD,149,2026-03-13,canceled
2916,289,Charger,67,2025-05-13,refunded
2917,772,Headphones,195,2026-01-13,canceled
2918,264,Mouse,65,2025-08-26,canceled
2919,951,RAM,107,2025-09-12,pending
2920,723,Headphones,157,2025-07-12,refunded
2921,277,Charger,41,2025-12-27,completed
2922,674,SSD,120,2025-06-20,pending
2923,513,Charger,33,2025-08-14,refunded
2924,590,SSD,151,2026-01-01,canceled
2925,991,Laptop,1247,2025-12-07,refunded
2926,118,Webcam,98,2025-07-31,completed
2927,873,SSD,132,2026-01-24,pending
2928,423,USB Cable,21,2025-07-18,refunded
2929,797,Keyboard,,2025-04-21,pending
2930,581,Charger,79,2025-10-31,canceled
2931,741,RAM,84,2025-06-10,completed
2932,755,USB Cable,6,2025-05-23,pending
2933,885,Webcam,71,2025-11-10,refunded
2934,610,Charger,37,2025-07-03,canceled
2935,860,Webcam,50,2025-05-15,refunded
2936,588,RAM,83,2025-08-31,completed
2937,306,Monitor,406,2025-09-01,canceled
2938,75,Monitor,449,2025-12-03,canceled
2939,912,Keyboard,77,2025-06-23,refunded
2940,139,Laptop,1244,2025-05-07,pending
2941,,Headphones,166,2026-02-16,pending
2942,238,Webcam,95,2025-11-17,refunded
2943,821,Charger,75,2025-05-28,completed
2944,973,USB Cable,45,2026-02-04,pending
2945,772,RAM,73,2026-01-31,pending
2946,663,Webcam,78,2025-12-31,canceled
2947,39,Headphones,153,2025-07-28,canceled
2948,813,USB Cable,60,2025-08-26,completed
2949,625,Headphones,167,2025-11-04,refunded
2950,345,Keyboard,77,2026-02-07,pending
2951,639,Monitor,,2026-02-23,pending
2952,588,Mouse,28,2025-06-01,pending
2953,225,Monitor,406,2025-08-07,refunded
2954,709,Mouse,57,2026-02-28,refunded
2955,836,Laptop,1218,2026-03-23,refunded
2956,625,USB Cable,48,2025-06-03,canceled
2957,178,Headphones,181,2025-08-03,canceled
2958,926,Keyboard,123,2025-06-03,pending
2959,265,Webcam,60,2025-10-24,pending
2960,940,Keyboard,67,2025-07-22,pending
2961,970,RAM,121,2026-02-20,completed
2962,981,Keyboard,107,2026-02-22,pending
2963,60,Webcam,102,2025-09-24,refunded
2964,905,SSD,139,2025-03-28,completed
2965,652,Webcam,70,2025-07-01,canceled
2966,853,RAM,129,2025-11-15,pending
2967,369,SSD,124,2025-11-13,refunded
2968,645,Keyboard,86,2025-08-16,completed
2969,42,RAM,120,2026-03-23,canceled
2970,289,Headphones,198,2025-12-06,pending
2971,643,Monitor,418,2025-07-02,completed
2972,87,Mouse,18,2025-04-13,completed
2973,43,Monitor,434,2025-10-19,canceled
2974,827,RAM,73,2025-04-04,completed
2975,845,Webcam,68,2025-12-11,completed
2976,613,Keyboard,87,2025-09-12,completed
2977,258,USB Cable,11,2025-11-01,canceled
2978,113,Webcam,56,2025-09-06,pending
2979,969,Charger,72,2025-05-26,canceled
2980,187,Keyboard,66,2025-12-23,canceled
2981,116,Charger,36,2025-11-16,refunded
2982,267,RAM,126,2025-10-09,refunded
2983,200,Laptop,1234,2025-05-01,pending
2984,310,Webcam,106,2025-08-06,completed
2985,512,SSD,,2025-11-03,canceled
2986,824,Keyboard,65,2025-12-10,canceled
2987,520,USB Cable,4,2025-12-07,canceled
2988,509,Headphones,179,2025-05-27,pending
2989,215,Keyboard,125,2026-01-29,canceled
2990,464,Webcam,80,2025-04-23,canceled
2991,368,RAM,79,2026-01-23,completed
2992,358,SSD,115,2025-05-06,pending
2993,670,USB Cable,36,2025-09-02,pending
2994,74,USB Cable,59,2025-12-09,refunded
2995,326,USB Cable,48,2025-07-17,refunded
2996,685,Keyboard,106,2026-01-31,refunded
2997,304,Keyboard,67,2025-07-03,refunded
2998,266,RAM,102,2026-01-30,completed
2999,100,Monitor,403,2025-11-18,completed
3000,872,Laptop,1192,2025-12-18,canceled
3001,230,Keyboard,69,2025-07-23,completed
3002,973,Keyboard,115,2025-11-24,completed
3003,679,Mouse,60,2026-02-16,canceled
3004,557,Charger,59,2026-02-15,refunded
3005,9,Mouse,63,2025-05-24,completed
3006,551,Laptop,1214,2026-03-19,canceled
3007,858,Laptop,1192,2025-12-13,refunded
3008,938,Webcam,78,2025-08-05,refunded
3009,336,Charger,65,2025-03-29,refunded
3010,767,Headphones,189,2025-11-22,completed
3011,223,Headphones,182,2025-08-23,pending
3012,953,Charger,76,2025-11-23,pending
3013,18,Headphones,184,2025-04-15,completed
3014,260,SSD,123,2025-06-02,completed
3015,524,RAM,119,2025-12-27,completed
3016,458,Keyboard,117,2025-05-16,refunded
3017,628,Headphones,176,2025-06-29,completed
3018,204,Mouse,62,2025-05-26,completed
3019,433,Charger,26,2025-04-09,pending
3020,357,Monitor,437,2025-11-01,pending
3021,406,Monitor,,2025-12-01,completed
3022,335,Keyboard,82,2025-08-20,pending
3023,564,Laptop,1249,2025-11-11,canceled
3024,428,RAM,80,2026-01-26,completed
3025,715,Charger,35,2026-03-03,refunded
3026,879,Monitor,401,2025-07-15,pending
3027,915,Charger,68,2025-10-15,pending
3028,922,Mouse,47,2025-05-06,canceled
3029,987,SSD,168,2025-09-10,refunded
3030,254,Charger,60,2026-01-24,canceled
3031,997,Mouse,27,2025-04-24,pending
3032,206,Monitor,435,2026-02-27,pending
3033,521,Monitor,412,2025-04-25,pending
3034,877,Mouse,48,2026-02-22,refunded
3035,754,Laptop,1215,2025-05-29,refunded
3036,45,Charger,73,2025-04-24,canceled
3037,651,SSD,143,2025-07-18,completed
3038,254,Mouse,54,2025-11-08,pending
3039,420,Mouse,44,2025-03-31,completed
3040,594,SSD,151,2025-05-24,pending
3041,677,Webcam,61,2025-03-27,completed
3042,155,Charger,49,2025-11-12,canceled
3043,547,Charger,73,2025-09-08,pending
3044,850,Mouse,23,2026-02-08,canceled
3045,520,RAM,106,2026-03-04,pending
3046,280,Charger,65,2025-07-14,completed
3047,908,Keyboard,102,2025-11-28,completed
3048,147,RAM,96,2026-03-04,refunded
3049,65,Webcam,86,2026-02-03,refunded
3050,567,RAM,99,2025-12-22,canceled
3051,573,USB Cable,43,2025-12-19,canceled
3052,522,Monitor,441,2025-07-15,canceled
3053,296,Webcam,83,2025-08-09,canceled
3054,550,SSD,116,2025-07-07,refunded
3055,29,Headphones,,2025-07-04,canceled
3056,679,SSD,161,2025-10-16,refunded
3057,176,Mouse,68,2025-08-22,completed
3058,470,Laptop,1215,2026-01-23,refunded
3059,63,Laptop,1243,2025-07-01,pending
3060,368,SSD,,2025-06-04,pending
3061,587,SSD,122,2026-03-17,completed
3062,835,SSD,145,2025-06-26,pending
3063,269,Mouse,50,2025-08-31,canceled
3064,15,Keyboard,124,2025-04-26,refunded
3065,49,Laptop,1203,2025-07-31,completed
3066,,Charger,31,2025-08-04,canceled
3067,992,USB Cable,24,2025-12-31,canceled
3068,579,Monitor,442,2025-10-01,refunded
3069,919,Headphones,167,2026-01-21,refunded
3070,492,Laptop,1231,2025-11-30,completed
3071,900,Laptop,1191,2025-05-25,completed
3072,382,Mouse,18,2026-03-06,pending
3073,973,Headphones,148,2025-10-24,completed
3074,352,Charger,60,2025-05-19,refunded
3075,309,Laptop,1214,2025-10-18,pending
3076,332,USB Cable,39,2026-03-22,refunded
3077,955,Charger,74,2025-08-29,pending
3078,128,RAM,70,2025-11-15,canceled
3079,664,Headphones,168,2025-11-28,completed
3080,923,Charger,44,2025-07-07,canceled
3081,612,Monitor,428,2025-07-27,refunded
3082,844,Monitor,424,2026-03-13,pending
3083,84,Keyboard,83,2025-10-11,canceled
3084,171,RAM,73,2025-12-20,completed
3085,675,Keyboard,125,2025-06-30,completed
3086,735,Webcam,65,2025-09-27,pending
3087,161,Charger,74,2025-06-09,canceled
3088,253,RAM,92,2025-06-11,canceled
3089,333,Keyboard,76,2025-06-27,canceled
3090,144,USB Cable,6,2026-02-24,refunded
3091,501,USB Cable,39,2025-09-29,completed
3092,939,Laptop,1223,2025-11-09,completed
3093,265,Webcam,79,2025-09-13,canceled
3094,375,Monitor,412,2025-09-11,pending
3095,750,Headphones,147,2025-07-20,refunded
3096,720,RAM,99,2025-10-16,pending
3097,618,Monitor,392,2025-11-19,canceled
3098,32,Monitor,402,2026-02-16,completed
3099,895,Mouse,59,2025-07-19,pending
3100,941,RAM,81,2025-05-01,refunded
3101,519,SSD,166,2025-08-02,pending
3102,362,Keyboard,95,2026-02-16,refunded
3103,569,Charger,36,2025-05-21,canceled
3104,126,Webcam,94,2025-09-14,canceled
3105,218,USB Cable,46,2025-07-25,pending
3106,525,Laptop,1196,2026-02-17,completed
3107,193,Headphones,157,2025-05-31,refunded
3108,454,Charger,84,2025-08-02,pending
3109,955,Mouse,34,2025-05-22,pending
3110,602,RAM,106,2025-10-10,canceled
3111,441,Headphones,197,2025-12-24,canceled
3112,600,Laptop,1234,2025-08-31,completed
3113,568,USB Cable,30,2025-11-04,pending
3114,240,USB Cable,10,2025-10-27,completed
3115,420,SSD,128,2025-12-03,canceled
3116,284,SSD,159,2025-12-16,canceled
3117,860,RAM,116,2025-09-13,refunded
3118,575,USB Cable,52,2025-06-21,refunded
3119,357,SSD,118,2025-12-13,completed
3120,147,Mouse,43,2025-10-29,refunded
3121,919,Mouse,67,2025-09-16,pending
3122,655,RAM,128,2025-08-17,refunded
3123,949,USB Cable,48,2025-04-07,canceled
3124,337,Mouse,65,2026-02-27,canceled
3125,509,Keyboard,98,2025-06-17,refunded
3126,187,Monitor,430,2026-03-01,completed
3127,771,Charger,79,2026-02-26,completed
3128,625,Webcam,103,2025-05-02,completed
3129,591,Laptop,1246,2025-08-26,completed
3130,939,RAM,110,2025-06-30,pending
3131,591,Laptop,1213,2025-10-21,canceled
3132,947,Charger,62,2025-10-27,pending
3133,92,USB Cable,47,2025-05-23,completed
3134,767,Laptop,1239,2025-05-23,canceled
3135,21,Mouse,22,2025-07-12,pending
3136,255,SSD,118,2025-10-28,refunded
3137,323,USB Cable,7,2025-12-04,pending
3138,61,SSD,130,2025-10-01,completed
3139,44,Headphones,160,2026-03-07,completed
3140,732,Webcam,63,2025-10-17,refunded
3141,714,SSD,141,2025-05-14,pending
3142,937,Webcam,55,2025-11-21,pending
